Time,Temp,PM10,PM2.5,Rain,RH,Wind
05:00,25,19,12,0,77,1.2
06:00,26,16,12,0,74,1.5
07:00,27,9,13,0,73,1.7
08:00,27,14,5,0,66,1.7
09:00,28,14,10,0,59,2.1
10:00,27,15,7,0,56,1.7
11:00,29,17,13,0,55,2.4
12:00,30,23,13,0,61,2.8
13:00,29,22,15,0,59,2.3
14:00,29,23,13,0,59,2.4
15:00,28,25,12,0,59,2.2
16:00,28,28,9,0,62,2.1
17:00,28,19,13,0,65,2
18:00,24,19,9,0,67,1
19:00,26,19,14,0,68,1.5
20:00,25,25,8,0,71,1.4
21:00,25,26,13,0,74,1.5
22:00,25,22,8,0,75,1.5
23:00,25,21,12,0,74,1.3
00:00,25,17,7,0,75,1.4
01:00,25,23,15,0,76,1.2
02:00,25,25,15,0,75,1.3
03:00,26,23,18,0,75,1.5
04:00,27,15,11,0,76,1.8
05:00,25,12,14,0,78,1.3
06:00,24,22,12,0,74,1.1
07:00,26,22,9,0,70,1.6
08:00,27,21,11,0,65,1.7
09:00,29,12,9,0,60,2.3
