퐑�� PM10,퐑�� PM2.5,퐑�� RH,퐑�� Temp,퐑�� Rain,퐑�� Wind
82,16,64,30,0,6.2
75,14,65,29,0,6.8
70,17,68,28,0,5.9
56,16,64,28,0,4.9
45,10,63,27,0,4.1
42,13,66,27,0,3.3
39,14,65,27,0,2.6
39,17,66,26,0,3.6
42,19,70,25,0,2.8
42,12,71,25,0,3.8
33,8,72,24,0,3.7
24,8,72,24,0,4.1
23,11,72,24,0,4.5
26,12,74,24,0,4.5
29,11,75,24,0,3.8
32,11,72,25,0,3.9
32,13,68,26,0,3.5
34,10,61,27,0,5.1
32,8,51,29,0,4.9
33,10,51,30,0,4.2
48,13,56,30,0,3.6
61,16,55,30,0,4.3
62,13,58,30,0,4.1
56,19,62,29,0,4.4
59,16,65,29,0,6.7
61,10,69,28,0,6.6
53,14,72,27,0,6.8
45,12,75,27,0,5.8
40,8,72,27,0,4.4
40,9,73,26,0,3.8
38,12,74,26,0,2.9
35,16,74,25,0,3.1
33,13,74,25,0,2.6
34,8,74,24,0,2.8
33,13,74,24,0,2.6
27,16,77,24,0,2.1
31,17,79,24,0,1.5
34,18,81,24,0,0.8
39,24,82,24,0,0.7
51,27,81,24,0,0.2
60,29,81,25,0,0.7
62,25,77,27,0,0.4
66,22,72,28,0,0.5
61,29,70,29,0,1.1
56,24,67,29,0,1.2
49,15,61,29,0,0.7
43,19,60,30,0,1.8
49,20,64,30,0,1.9
50,13,69,29,0,2.9
51,12,72,28,0,2.9
55,14,73,28,0,3.8
53,15,76,27,0,3.8
45,14,78,27,0,3.4
38,8,77,27,0,3.5
38,11,77,26,0,2
39,23,79,26,0,1.2
43,22,80,26,0,1
48,20,81,26,0,0.1
51,24,82,25,0,0.2
55,27,83,26,0,0.4
55,23,83,26,0,0.4
54,22,84,25,0,0.4
64,29,85,25,0,0.8
72,36,87,25,0,1.5
70,39,84,26,0,2.1
64,35,79,27,0,2.7
64,37,73,28,0,1.7
61,33,68,29,0,0.3
57,24,65,30,0,0.9
57,23,64,30,0,0.2
44,17,65,30,0,1
53,20,68,30,0,2.8
70,18,71,29,0,5.1
56,7,69,29,0,5.1
51,13,69,28,0,4.4
56,18,74,27,0,4.9
49,11,73,27,0,3.8
39,11,71,27,0,3.6
39,15,71,26,0,3.6
38,16,72,25,0,3.4
29,17,73,25,0,1.9
27,13,69,25,0,3
28,12,73,24,0,1.9
31,16,76,24,0,1.5
29,15,78,24,0,1.6
33,16,79,24,0,1
42,17,80,24,0,0.9
48,23,81,25,0,0.6
64,36,83,26,0,1.7
73,40,73,28,0,0.7
66,35,71,29,0,1
71,35,67,29,0,1.5
72,37,62,30,0,0.8
66,36,62,30,0,1.2
86,32,67,30,0,1.9
90,24,69,30,0,5.6
84,15,73,29,0,5.8
87,12,76,28,0,5.8
79,13,78,28,0,5.1
71,17,79,27,0,3.5
65,19,76,27,0,2.2
60,22,75,27,0,2.7
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
59,17,66,30,0,1.4
61,20,66,30,0,1.2
54,19,60,31,0,1.7
,,,,,
,,,,,
,,,,,
,,,,,
73,70,80,29,0,1.7
78,14,84,28,0,1.9
82,13,87,28,0,1.1
72,12,87,28,0,1.7
61,14,87,28,0,1.6
64,12,85,28,0,0.6
62,14,86,28,0,0.6
68,22,86,27,0,0.5
76,27,87,27,0,0.7
71,27,91,27,0,0.7
71,26,91,27,0,0.6
68,30,88,26,0,1
65,38,86,26,0,1.1
64,42,83,27,0,1.3
67,42,80,28,0,1
71,41,78,28,0,0.5
72,44,70,30,0,0.7
82,49,73,30,0,1
82,44,74,30,0,2.1
61,30,74,30,0,0.9
35,13,77,30,0,0.5
15,5,77,30,0,0.9
21,3,79,29,0,2.4
34,7,79,29,0,2.4
35,8,84,28,0,3.1
37,6,85,28,0,4
35,2,86,28,0,4
28,0,87,27,0,3.6
24,3,86,27,0,3.1
23,6,86,27,0,2.2
22,6,86,27,0,1.6
21,8,87,27,0,1.7
23,13,88,27,0,1.7
29,12,88,27,0,2.1
32,9,88,27,0,1.9
32,12,87,27,0,1.9
38,18,89,26,0,1.1
45,23,89,27,0,1.7
56,24,84,28,0,2.5
59,22,80,28,0,3.1
48,25,77,29,0,2.4
50,20,74,30,0,3.5
55,12,72,30,0,2.3
59,16,73,30,0,3.6
67,13,73,30,0,3.8
76,9,73,30,0,4.5
70,8,78,29,0,3.6
59,8,79,29,0,5.3
54,10,82,28,0,5.2
49,12,84,27,0,5.6
44,11,84,27,0,4.2
37,9,84,27,0,3.5
34,12,85,26,0,3.6
32,14,85,26,0,3.3
31,15,84,26,0,3.3
33,17,84,26,0,3.2
32,20,85,26,0,3
27,19,85,26,0,2.2
35,19,86,26,0,2.1
35,22,85,26,0,1.6
26,15,85,26,0,2.1
26,9,82,26,0,3.2
34,11,78,26,0,3.7
38,18,74,28,0,3.6
38,22,71,28,0,3.2
40,21,67,29,0,3.6
44,26,62,30,0,2.8
70,35,67,30,0,2.1
95,37,67,30,0,3.5
95,30,69,30,0,4.1
89,25,68,29,0,6.1
83,25,71,28,0,5.6
72,26,73,28,0,5.3
59,20,77,27,0,5.2
50,15,77,27,0,4.6
49,19,76,27,0,2.4
50,23,77,26,0,2.3
43,21,76,26,0,2.3
39,22,77,26,0,2.7
44,25,78,25,0,3.5
44,19,78,25,0,2.9
39,18,79,25,0,2.1
37,21,78,24,0,2.8
35,16,75,24,0,3.5
33,12,74,24,0,2.7
32,11,72,24,0,3.2
35,14,65,26,0,3.5
37,19,58,27,0,5.1
37,19,53,29,0,4.6
49,16,53,29,0,2.7
66,23,61,29,0,2
71,28,63,29,0,2.6
64,28,64,29,0,2.7
64,29,65,29,0,4.2
70,25,66,29,0,4.2
75,23,67,28,0,4.9
71,28,69,27,0,5.3
61,26,71,27,0,4.9
55,23,69,27,0,4
59,27,67,26,0,4.1
57,31,69,26,0,2.9
54,31,72,25,0,1.5
55,34,75,25,0,1.7
51,35,77,24,0,1.5
50,33,76,24,0,1.6
50,30,74,24,0,2.8
46,30,76,23,0,2.4
44,30,79,23,0,1.4
49,28,82,23,0,1.5
53,30,81,23,0,1.1
60,35,78,25,0,1
67,37,70,26,0,1
64,34,58,28,0,3.9
59,36,53,29,0,3.7
59,38,47,31,0,2.1
55,35,59,30,0,0.4
57,32,64,30,0,1.7
60,26,69,29,0,1
51,24,70,28,0,0.3
48,22,71,28,0,2.9
61,23,69,28,0,3.1
70,25,72,27,0,3.5
67,23,71,27,0,3.7
62,25,70,27,0,3
56,31,70,26,0,3.5
62,40,72,26,0,1.8
68,46,73,26,0,0.6
68,48,74,26,0,0.6
59,48,75,26,0,0.7
67,48,77,26,0,1.1
86,53,78,26,0,1
87,55,81,26,0,1.1
86,56,83,25,0,0.7
90,59,83,26,0,1.4
94,57,79,26,0,2.1
88,51,74,28,0,2
82,49,70,29,0,2.3
81,48,67,30,0,2.9
84,51,64,30,0,3
71,52,61,30,0,2.8
56,49,62,30,0,2.3
62,47,67,30,0,2.3
59,42,71,29,0,1
45,33,69,28,0,0.6
46,23,72,28,0,1.2
59,21,73,28,0,1.9
59,24,77,28,0,1.3
50,27,77,28,0,0.9
53,30,75,28,0,0.4
61,36,75,28,0,0.3
68,41,77,28,0,0.7
71,43,78,27,0,1.2
64,42,79,27,0,1.4
57,44,79,27,0,1.3
65,47,81,27,0,1.4
65,44,82,27,0,1.8
66,47,83,27,0,0.8
78,57,82,27,0,1.4
88,59,77,28,0,1.2
75,48,72,29,0,1.1
59,35,73,29,0,1.4
54,29,74,29,0,1.6
43,22,71,29,0,2.2
39,22,75,29,0,2.5
24,17,71,29,0,1.7
20,16,70,29,0,1.6
28,20,72,29,0,1.1
31,20,78,29,0,1.2
44,24,80,28,0,0.3
51,27,81,28,0,1.7
54,24,81,28,0,1
61,29,82,28,0,0.6
60,35,86,28,0,0.7
61,40,87,27,0,0.7
60,39,87,27,0,0.6
60,37,86,27,0,0.6
70,45,87,27,0,1
71,55,88,26,0,1.3
76,57,89,26,0,1.4
78,55,89,26,0,1.1
75,57,88,26,0,1
73,55,86,26,0,0.7
82,57,82,27,0,0.6
84,57,80,28,0,0.8
75,45,74,29,0,0.7
65,42,68,30,0,0.9
55,41,70,30,0,1.8
45,35,68,31,0,2.4
31,24,72,30,0,2.2
34,23,70,30,0,1.9
34,27,74,30,0,1.6
33,30,78,29,0,1.1
32,18,82,28,0,0.2
33,11,85,28,0,1.2
34,14,85,28,0,2.1
34,11,85,28,0,2.1
35,13,85,28,0,1.5
39,18,85,27,0,1.9
40,21,86,27,0,1
44,24,86,27,0,0.5
51,31,86,27,0,0.7
55,35,88,27,0,0.7
59,37,89,27,0,1
56,39,89,27,0,0.9
56,41,88,27,0,0.8
57,43,87,26,0,0.9
61,47,83,27,0,0.5
62,50,78,29,0,0.3
56,43,75,30,0,0.9
48,36,67,31,0,2.2
40,31,70,31,0,2.8
46,26,75,30,0,3
46,21,73,30,0,2.5
34,20,69,31,0,2.2
38,23,71,31,0,2.7
46,26,70,31,0,2.3
48,30,78,29,0,2.2
44,28,78,29,0,1.3
46,29,78,29,0,1.2
53,34,78,29,0,1.5
59,37,81,28,0,1.4
70,47,82,28,0,1.3
77,53,82,28,0,1.3
78,54,82,28,0,1
86,57,82,28,0,1.1
87,61,84,27,0,1.2
79,57,85,27,0,1.7
76,51,86,27,0,2.2
71,45,85,27,0,1.3
61,45,86,27,0,0.8
65,45,81,28,0,1.4
57,36,75,29,0,2.1
43,30,73,30,0,2.5
42,32,72,31,0,3.1
38,30,74,30,0,3.1
48,23,75,30,0,2.7
44,20,77,30,0,3
33,16,77,31,0,2.6
33,14,80,30,0,2.3
34,16,84,29,0,1.2
37,16,84,29,0,0.7
39,22,86,29,0,1.4
38,22,85,28,0,2.2
38,25,83,28,0,2.5
44,35,83,28,0,2
49,36,83,28,0,1.1
48,37,83,28,0,1
51,38,83,28,0,0.4
60,40,84,27,0,0.5
57,46,86,27,0,1.1
59,47,88,27,0,1.3
62,43,88,27,0,1.1
61,39,88,27,0,0.4
60,37,87,27,0,1.2
67,39,84,28,0,1.6
70,42,79,28,0,1.4
65,39,73,29,0,1
56,32,71,30,0,1.4
48,29,70,30,0,0.5
55,26,71,30,0,1.7
55,19,67,31,0,1.5
57,18,66,31,0,1
57,19,64,31,0,0.6
42,19,69,31,0,1.1
35,14,75,29,0,0.5
35,4,78,29,0,2.7
34,5,76,28,0,2.6
34,12,74,28,0,2.7
42,20,72,28,0,1.9
51,27,76,28,0,1.3
55,23,76,28,0,2.4
53,19,74,28,0,1.9
50,21,74,28,0,1.8
43,23,73,27,0,2.3
38,26,75,27,0,1.8
45,26,73,27,0,3.9
46,23,73,27,0,4.3
40,25,77,27,0,4.2
35,20,74,27,0,4.4
35,20,71,28,0,4.2
43,21,67,29,0,4.4
57,21,68,29,0,5.3
70,25,69,29,0,5.2
87,25,71,30,0,5.5
92,23,69,30,0,5.9
86,22,70,30,0,6.1
89,16,73,29,0,7.2
84,11,73,29,0,7.4
75,11,76,28,0,7.5
56,10,74,27,0,6.7
40,14,74,27,0,6.4
37,23,73,27,0,6.8
43,20,74,27,0,6.9
49,17,76,27,0,6.9
33,15,71,27,0,6.8
37,20,70,27,0,7.3
53,20,64,27,0,7.4
46,8,69,27,0,7.4
43,10,73,26,0,6.8
40,14,75,26,0,7.5
39,15,76,25,0,6.9
33,14,75,25,0,7.1
33,17,72,26,0,6.5
55,30,70,27,0,7.1
75,31,70,28,0,7
87,31,70,28,0,8.4
89,46,72,28,0,9.1
95,48,70,28,0,9.2
99,36,66,28,0,9
101,35,66,28,0,9.2
86,39,70,27,0,8.9
57,35,75,26,0,7.2
59,34,77,26,0,7.3
50,26,81,25,0,7
35,19,83,25,0,7
34,24,86,25,0,7.6
33,23,87,25,0,8.2
28,13,87,26,0,8.1
26,14,88,26,0,8
29,26,88,26,0,8
29,16,91,25,0,7.1
28,8,92,25,0,7.3
34,25,92,25,0.2,8
42,20,92,25,1,7.7
39,8,92,25,0.4,7.7
29,9,92,25,0.2,8.4
31,11,91,26,0.2,8.7
37,17,91,26,0.4,7.2
39,26,91,26,0,6.6
39,19,91,27,0.6,6.7
38,8,90,27,0,7.2
40,7,90,27,0,5.7
45,24,90,27,0,5.2
48,29,89,28,0,6.6
44,11,88,28,0,6.4
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
6,5,93,25,3.8,12
2,6,93,25,4.4,9.4
2,5,93,25,7.8,7.8
7,10,93,25,4.8,8.9
12,16,93,25,4.8,7.1
17,16,93,26,0,5.3
29,13,85,28,0,5
32,10,75,29,0,7
29,14,77,29,0,7
34,19,78,29,0,5.8
31,15,82,29,0,5.5
38,19,84,29,0,6.5
43,17,83,29,0,6.2
39,15,83,29,0,5.2
40,20,85,28,0,2.7
43,22,86,28,0,2.5
43,25,87,28,0,1.8
43,23,88,27,0,1.6
45,24,90,27,0,0.8
48,29,92,27,0,1
48,28,92,27,0,1.2
43,26,93,26,0,0.5
38,22,93,26,0,0.5
40,24,92,26,0,0.4
42,24,92,26,0,1.8
37,23,91,26,0,1.7
39,26,88,27,0,2.1
44,26,84,28,0,1.2
50,30,81,29,0,1.1
65,37,78,30,0,2.1
60,34,75,31,0,2.7
49,29,73,31,0,2.7
46,25,72,31,0,2.6
39,24,74,30,0,2.4
45,30,75,30,0,0.8
51,37,78,30,0,0.7
48,35,79,30,0,1
42,30,79,29,0,1
37,21,91,28,1,0.9
31,10,91,28,0.4,1.2
23,9,92,27,0.4,1.3
13,6,90,27,0,0.2
13,6,91,27,0,0.3
21,11,92,27,0,0.3
27,11,92,27,0,0.3
31,13,93,27,0,0.8
37,20,93,27,0,1
46,22,93,27,0,0.8
50,24,93,27,0,1.3
46,26,92,27,0,1
53,31,89,28,0,0.9
60,40,83,29,0,1.7
55,35,75,30,0,2.8
40,30,71,31,0,2.6
40,33,72,32,0,3.2
46,31,73,31,0,3.9
43,27,75,31,0,4.5
40,26,76,31,0,4.3
43,25,79,31,0,3.7
56,24,79,30,0,2.6
56,22,83,30,0,1.8
46,22,88,29,0,1.8
46,24,89,29,0,1.7
44,23,89,29,0,0.5
45,21,90,28,0,1.3
48,21,93,28,0,0.6
40,22,92,28,0,0.4
37,17,92,28,0,0.4
42,19,92,28,0,1.2
46,23,93,27,0,1.4
46,21,92,27,0,0.9
46,23,91,27,0,1.1
42,21,90,27,0,2.1
40,20,88,26,0,4.2
34,18,84,26,0,5.5
28,20,80,27,0,5.4
28,24,77,28,0,4.7
35,29,72,28,0,5
68,39,74,29,0,4.5
93,40,76,28,0,4.7
93,38,76,28,0,4
89,34,78,28,0,3.3
92,31,79,28,0,5.1
88,27,82,28,0,4.1
75,19,85,27,0,4.3
65,15,87,27,0,4.2
56,15,88,27,0,3.5
56,15,89,27,0,2.6
60,17,89,27,0,2.3
59,21,91,27,0,1.4
53,20,91,27,0,1.7
56,17,89,26,0,0.8
54,20,88,27,0,0.3
54,28,90,26,0,1.2
60,32,91,26,0,1
61,28,92,26,0,1.3
60,27,92,25,0,1.3
61,31,93,26,0,1
70,34,90,27,0,1.3
79,41,82,28,0,1.3
72,44,76,29,0,1.2
65,43,72,30,0,1.8
68,36,74,31,0,2.3
62,25,74,30,0,2
49,21,74,31,0,2
49,26,75,30,0,2.1
53,29,76,30,0,1.6
70,33,79,30,0,1.7
64,31,86,28,0,0.5
42,16,91,28,0,1
42,8,92,27,0,1.6
40,9,92,27,0,1.3
40,11,92,27,0,1
38,16,92,27,0,0.8
37,18,92,27,0,1.2
39,14,92,27,0,1
40,13,92,27,0,0.4
39,15,92,27,0,0.5
44,14,93,26,0,0.9
46,9,93,26,0,0.8
40,12,93,26,0,0.9
46,27,91,27,0,1.1
57,37,89,27,0,0.4
55,38,83,28,0,0.7
55,37,81,29,0,0.9
67,40,79,30,0,1.9
77,43,77,30,0,2.1
73,43,78,30,0,1.9
68,43,79,30,0,2.2
65,35,78,30,0,2.4
54,26,81,29,0,2.3
49,18,85,29,0,1.3
43,11,87,28,0,1.7
31,10,89,28,0,1.1
31,7,89,28,0,0.7
37,4,88,28,0,0.6
35,8,90,28,0,0.9
29,10,90,28,0,0.9
33,13,92,27,0,1.3
39,20,92,27,0,1.7
48,25,93,27,0,1.6
55,29,93,27,0,1.8
53,27,92,27,0,1.6
57,21,90,27,0,1.5
57,25,89,27,0,1
57,34,89,27,0,0.8
68,41,85,28,0,1.3
67,46,78,29,0,1.8
55,41,73,30,0,1.1
54,40,74,30,0,1.5
65,39,80,30,0,1.5
73,35,77,30,0,1.3
67,35,77,30,0,2.3
57,30,78,30,0,1.7
54,26,79,29,0,1.3
61,31,82,29,0,0.6
59,25,84,28,0,2.4
42,13,87,28,0,1.8
35,10,89,28,0,1.4
35,10,90,28,0,0.5
34,8,92,28,0,1
31,7,93,28,0,0.7
32,5,93,28,0,0.7
38,7,93,27,0,0.7
45,19,92,28,0,0.1
64,30,90,27,0,0.9
78,38,88,27,0,1
75,48,87,27,0,0.2
72,49,88,27,0,0.4
75,45,89,27,0,0.3
76,42,89,28,0,0.4
83,47,85,28,0,0.9
92,56,80,29,0,0.9
62,45,80,29,0,1.5
38,29,76,30,0,2
49,29,74,30,0,1.9
53,31,75,30,0,2
53,34,73,30,0,2.1
70,31,72,30,0,1
79,29,77,29,0,1
87,26,82,29,0,0.8
75,21,83,28,0,2.6
62,14,83,28,0,2.4
57,15,82,28,0,2.4
48,21,84,27,0,1.6
49,24,85,27,0,1.4
59,30,85,27,0,0.8
57,30,86,27,0,0.6
54,25,86,26,0,1.3
50,27,86,26,0,1.3
46,27,86,26,0,0.9
51,28,88,26,0,1.2
51,31,89,25,0,1.4
49,28,87,26,0,1
56,31,84,26,0,0.7
64,38,80,28,0,0.6
59,34,73,29,0,1.3
53,33,76,29,0,1.4
57,30,73,30,0,1.2
60,30,72,30,0,1.1
60,34,70,30,0,1.7
60,33,72,30,0,1.7
59,33,73,29,0,1.3
66,29,74,29,0,0.9
62,21,77,28,0,1.1
55,19,79,27,0,1.8
57,18,79,27,0,1.5
56,19,79,27,0,0.5
55,18,78,27,0,0.3
61,20,80,27,0,1.1
71,35,81,27,0,1.2
78,43,84,27,0,1.5
83,46,88,26,0,1.8
82,42,89,26,0,1.8
77,39,89,26,0,1.8
75,36,90,26,0,1.4
72,35,90,26,0,1.6
71,42,89,26,0,2.3
71,37,85,27,0,2.7
66,31,83,27,0,2.7
64,35,80,28,0,2.9
60,34,79,28,0,2.9
58,31,83,28,0,2.7
56,28,81,29,0,3.2
42,16,71,29,0,3.5
26,9,69,30,0,2.6
27,17,71,29,0,3.2
34,13,76,29,0,2.8
35,11,77,28,0,2.3
32,11,81,28,0,2.2
29,9,85,28,0,1.8
35,17,85,28,0,1.4
46,26,87,27,0,1.9
43,23,88,27,0,1.2
32,15,87,27,0,2
26,13,87,26,0,2.2
28,18,87,26,0,2.3
32,16,89,26,8.8,1.8
22,5,93,24,11,2.2
12,2,93,25,0,1.7
12,3,93,24,0,1.9
12,4,93,25,0,1.3
12,8,92,25,0,1.3
16,6,89,26,0,1.2
23,8,85,27,0,1.1
26,10,85,27,0,1.9
20,10,83,27,0,3.3
13,8,78,28,0,4.2
17,7,76,28,0,4.6
26,7,77,28,0,5.7
38,7,78,27,0,6.9
42,9,77,26,0,7.5
31,9,79,25,0,6.2
22,11,80,25,0,5.2
17,15,78,25,0,5.1
12,12,77,24,0,4.8
20,10,76,24,0,3.6
29,12,75,24,0,3.3
33,14,76,24,0,4.1
32,14,78,24,0,3.8
29,13,79,23,0,2.4
31,12,74,24,0,3.4
33,11,73,24,0,2.7
31,12,76,23,0,2.1
27,16,73,23,0,3.3
33,14,72,24,0,2.2
35,16,68,24,0,2.4
40,19,66,25,0,2.4
48,14,62,26,0,3.5
45,16,60,27,0,3.8
49,21,60,28,0,4.6
61,21,62,28,0,4.6
68,25,65,28,0,4.9
67,28,69,28,0,5.1
68,26,70,28,0,5
64,25,71,27,0,4.4
60,20,75,26,0,4.9
57,19,76,26,0,4.8
53,19,76,25,0,5.1
49,21,78,25,0,5.3
49,25,77,25,0,5.4
53,28,80,25,0,5.3
56,31,79,25,0,4.9
54,29,79,25,0,5.2
50,30,80,25,0,5.2
49,30,77,24,0,5.4
40,31,74,24,0,5.3
46,31,68,25,0,5.9
56,27,66,25,0,5.9
55,27,69,24,0,6.1
54,29,63,24,0,7.2
54,30,60,24,0,6.7
53,27,60,25,0,6.4
55,28,62,25,0,7.4
66,31,64,26,0,7
68,35,65,25,0,6.3
78,44,70,25,0,5.6
82,48,68,24,0,6.7
78,44,68,24,0,6.1
77,39,67,23,0,6
64,32,69,22,0,5.7
49,23,73,22,0,5.1
45,23,80,21,0,4.2
40,23,79,21,0,3.5
29,22,77,21,0,3.7
29,24,75,22,0,4.1
31,26,73,22,0,3.9
28,22,77,21,0,2.8
29,18,80,21,0,3.1
27,15,80,21,0,3.4
26,17,81,21,0,3.4
29,17,78,21,0,3.6
33,15,72,21,0,4.4
32,18,71,22,0,3.9
38,18,66,22,0,4.3
45,18,63,23,0,3.6
45,14,62,24,0,2.8
40,14,59,26,0,2.1
50,19,56,27,0,0.9
72,21,54,27,0,1.7
71,21,55,28,0,3.1
75,23,56,28,0,3.3
94,31,59,28,0,3.9
100,35,61,27,0,4
90,32,63,26,0,3.8
79,33,64,25,0,3.9
73,39,65,24,0,3.5
77,42,67,24,0,3.4
81,38,67,24,0,3.7
79,37,68,23,0,4
76,45,69,23,0,2.9
81,50,67,23,0,3.4
83,48,68,23,0,3
78,43,67,23,0,3.5
78,42,68,22,0,3.4
77,44,71,22,0,2.7
75,41,71,22,0,3.3
68,42,70,22,0,3.5
71,45,69,23,0,4
73,41,67,24,0,3.4
76,37,63,25,0,4
82,37,60,27,0,4.2
83,34,56,27,0,4.7
98,38,55,28,0,5
125,45,55,27,0,6.1
143,45,57,27,0,6.3
141,48,61,27,0,5.8
134,47,63,26,0,5.6
117,44,62,25,0,5.6
98,40,61,24,0,4.8
88,37,62,24,0,4.4
81,39,63,23,0,4.2
70,34,64,22,0,4.2
65,32,65,22,0,3.6
64,35,67,21,0,3.6
59,39,68,21,0,2.9
53,36,70,21,0,3.9
50,30,75,21,0,4
48,26,77,21,0,3.9
45,23,78,21,0,4.2
45,22,77,21,0,4.8
44,20,75,21,0,5.7
44,20,71,22,0,5.6
48,17,68,23,0,5.5
46,14,64,25,0,5.4
44,18,60,26,0,3.6
56,23,60,27,0,1.8
72,26,60,27,0,3.6
76,23,62,27,0,4.5
78,20,62,27,0,5.3
79,21,65,27,0,5
78,20,68,26,0,5.2
78,15,70,25,0,5.2
66,14,70,24,0,4.3
53,18,70,24,0,4.1
44,20,71,23,0,3.3
34,20,72,23,0,3.9
34,18,74,22,0,3.1
39,18,75,22,0,4.1
35,17,76,22,0,3.6
35,16,77,21,0,3.6
34,20,77,21,0,4.4
33,19,78,21,0,4.7
39,15,79,21,0,3.9
37,15,79,21,0,3.4
34,16,77,21,0,4.2
42,12,73,22,0,4.6
48,10,68,24,0,5
40,12,63,25,0,4.5
54,14,58,26,0,4.1
68,16,58,27,0,4.1
70,20,61,28,0,5.1
76,24,63,28,0,5.6
77,20,65,27,0,6.3
70,14,67,27,0,6.5
73,12,70,26,0,6.6
68,11,72,25,0,6.4
56,13,73,25,0,5.9
49,15,72,24,0,5.3
39,13,72,24,0,5.7
33,11,73,23,0,5.7
33,13,74,23,0,4.9
35,16,76,23,0,4.6
35,16,78,23,0,4.7
43,15,79,22,0,4.8
40,14,81,22,0,4
39,14,82,22,0,3.8
39,18,82,22,0,3.4
33,21,81,22,0,3.8
32,17,80,22,0,3
34,15,75,23,0,3.6
44,16,71,25,0,4.2
46,18,67,26,0,4.3
33,20,63,28,0,5
59,26,67,28,0,5.6
105,28,68,28,0,6.5
108,24,67,28,0,7.7
98,21,69,27,0,8.3
100,22,71,27,0,8.3
97,25,74,26,0,7.7
78,25,75,26,0,6.7
65,24,76,25,0,5.1
51,23,72,25,0,4.5
42,21,73,24,0,3.7
40,21,73,24,0,3.3
34,23,74,23,0,3.3
37,22,75,23,0,3.5
42,25,74,23,0,2.8
39,24,75,23,0,3.2
38,20,76,22,0,3.7
34,22,76,22,0,3.7
37,23,76,22,0,3.8
35,20,77,22,0,4.6
37,18,79,22,0,4.1
43,17,75,23,0,4.3
46,19,67,25,0,5.3
50,21,63,27,0,5.3
49,21,60,28,0,4.9
76,24,57,29,0,6.3
111,26,62,28,0,6.7
125,31,64,28,0,7.5
131,32,66,27,0,7.5
116,26,67,27,0,7.5
97,21,68,26,0,6.5
83,21,66,26,0,5.3
70,24,66,25,0,4.4
59,18,67,25,0,4.5
48,14,69,24,0,4
43,19,70,24,0,4.4
43,23,71,24,0,3.9
49,30,71,23,0,3.8
49,30,72,23,0,3.9
48,25,73,23,0,3.6
51,21,74,22,0,3
48,20,76,22,0,3.5
40,23,77,22,0,3.4
45,22,76,22,0,3.5
45,25,76,22,0,3.3
46,26,73,23,0,3.4
55,24,70,24,0,4.9
53,23,64,26,0,4.5
54,23,64,27,0,4.3
71,22,64,27,0,5.9
81,21,65,27,0,5.9
83,23,68,27,0,6.1
78,21,69,27,0,6.7
79,19,72,26,0,7.2
72,18,76,26,0,7.2
54,15,79,25,0,6.7
44,13,81,25,0,6.9
40,12,83,24,0,6.1
37,12,84,24,0,4.9
35,15,84,24,0,3.5
33,13,84,24,0,2.9
31,15,85,24,0,2.3
28,16,86,24,0,2.4
27,12,86,24,0,2.5
23,11,87,23,0,2.4
21,14,88,23,0,1.7
23,15,88,23,0,1.9
27,15,88,23,0,1.7
29,17,87,23,0,2.2
32,22,83,24,0,3.2
39,19,79,25,0,3.4
45,16,74,26,0,2.8
48,18,71,27,0,2.9
62,22,69,28,0,2.9
84,26,72,29,0,2.7
99,27,71,29,0,3.8
104,29,71,29,0,4.5
95,31,75,28,0,5.2
89,28,78,27,0,5.8
76,21,82,26,0,5.6
59,16,83,26,0,5.3
55,13,83,26,0,3.9
64,17,83,26,0,2.3
67,18,83,25,0,1.6
62,16,84,25,0,1
60,21,84,25,0,0.6
60,31,87,25,0,1
67,36,87,25,0,1.1
77,35,88,25,0,0.8
83,36,89,25,0,0.6
90,36,88,25,0,0.3
86,28,88,25,0,0.4
88,28,87,25,0,0.3
108,28,83,26,0,0.8
115,24,77,27,0,0.4
101,31,74,28,0,1.4
97,49,75,28,0,2.1
104,57,73,29,0,1.4
97,52,75,29,0,1.4
89,44,73,29,0,2
78,37,73,28,0,2.1
73,37,73,28,0,0.5
89,44,76,28,0,1
116,59,76,28,0,1.2
119,58,83,27,0,0.9
97,43,84,27,0,0.8
83,26,84,26,0,0.6
64,12,83,26,0,1.3
53,17,80,26,0,0.5
61,19,76,26,0,1.5
51,19,75,25,0,0.2
39,19,79,25,0,0.5
45,19,83,25,0,0.2
40,24,86,24,0,1.6
51,29,89,25,0,0.3
64,32,89,24,0.4,1
49,24,89,24,0.2,1.6
32,15,85,24,0,2.3
29,14,82,25,0,2.4
45,23,81,26,0,2.3
61,31,80,26,0,1.8
59,32,77,27,0,3.4
54,34,73,28,0,3.2
59,31,72,28,0,4
73,22,73,28,0,4.5
77,21,73,27,0,4.4
71,21,77,27,0,4.2
65,19,73,27,0,3.4
51,18,69,26,0,3.4
39,17,70,26,0,3.4
34,16,74,25,0,2.2
34,14,78,25,0.2,2.5
27,12,82,24,0,3.1
18,10,83,24,0.2,2.3
18,13,84,24,0,1.5
22,11,85,23,0,1.9
27,11,88,23,0.2,1.8
27,12,88,23,0,1.9
26,8,85,23,0,2.1
27,8,84,23,0,2.2
